0,310,95,栗子树,45,2,5,0,
0,225,20,栗子树,20,2,8,0,
0,280,380,栗子树,20,2,8,0,
0,340,80,栗子树,20,2,8,0,
0,60,300,栗子树,60,2,9,0,
0,110,60,乌木树,70,2,10,0,
0,110,80,乌木树,60,2,10,0,
0,220,60,乌木树,60,2,10,0,
0,150,130,乌木树,50,2,10,0,
0,140,100,乌木树,50,2,10,0,
0,90,240,乌木树,60,2,10,0,
0,65,185,乌木树,30,2,10,0,
0,120,200,乌木树,60,2,10,0,
0,310,95,乌木树,45,2,10,0,
0,225,20,乌木树,20,2,10,0,
0,280,380,乌木树,20,2,10,0,
0,340,80,乌木树,20,2,10,0,
0,60,300,乌木树,60,2,10,0,
0,420,95,乌木树,50,2,10,0,
0,570,120,乌木树,60,2,10,0,
0,615,110,乌木树,50,2,10,0,
0,560,200,乌木树,90,2,10,0,
0,620,370,乌木树,60,2,10,0,
0,395,420,乌木树,40,2,10,0,
0,475,500,乌木树,90,2,10,0,
0,405,515,乌木树,30,2,10,0,
0,500,400,灌木,50,2,10,0,
0,510,410,乌木树,50,2,10,0,
0,510,410,乌木树,50,2,10,0,
0,560,320,乌木树,90,2,10,0,
0,480,450,乌木树,60,2,10,0,
0,600,400,乌木树,70,2,10,0,
0,600,400,乌木树,80,2,10,0,
0,610,405,乌木树,60,2,10,0,
0,650,420,乌木树,30,2,10,0,
0,300,410,乌木树,50,2,10,0,
0,180,420,乌木树,50,2,10,0,
0,110,425,乌木树,70,2,10,0,
0,110,440,乌木树,70,2,10,0,
0,220,270,乌木树,70,2,10,0,
0,140,500,灌木,50,2,10,0,
0,130,510,乌木树,70,2,10,0,
0,165,550,乌木树,60,2,10,0,
0,340,550,乌木树,50,2,10,0,
0,340,550,乌木树,50,2,10,0,
0,110,60,乌木树,70,2,9,0,
0,110,80,乌木树,60,2,9,0,
0,220,60,乌木树,60,2,9,0,
0,150,130,乌木树,50,2,9,0,
0,140,100,乌木树,50,2,9,0,
0,90,240,乌木树,60,2,9,0,
0,65,185,乌木树,30,2,9,0,
0,120,200,乌木树,60,2,9,0,
0,310,95,乌木树,45,2,9,0,
0,225,20,乌木树,20,2,8,0,
0,280,380,乌木树,20,2,8,0,
0,340,80,乌木树,20,2,8,0,
0,60,300,乌木树,60,2,9,0,
0,110,60,樱桃树,70,2,10,0,
0,110,80,樱桃树,60,2,10,0,
0,220,60,樱桃树,60,2,10,0,
0,150,130,樱桃树,50,2,10,0,
0,140,100,樱桃树,50,2,10,0,
0,90,240,樱桃树,60,2,10,0,
0,65,185,樱桃树,30,2,10,0,
0,120,200,樱桃树,60,2,10,0,
0,310,95,樱桃树,45,2,10,0,
0,225,20,樱桃树,20,2,10,0,
0,280,380,樱桃树,20,2,10,0,
0,340,80,樱桃树,20,2,10,0,
0,60,300,樱桃树,60,2,10,0,
0,420,95,樱桃树,50,2,10,0,
0,570,120,樱桃树,80,2,10,0,
0,615,110,樱桃树,50,2,10,0,
0,560,200,樱桃树,90,2,10,0,
0,620,370,樱桃树,60,2,10,0,
0,395,420,灌木,40,2,10,0,
0,475,500,樱桃树,90,2,10,0,
0,405,515,樱桃树,30,2,10,0,
0,500,400,樱桃树,50,2,10,0,
0,510,410,樱桃树,50,2,10,0,
0,510,410,樱桃树,50,2,10,0,
0,560,320,樱桃树,90,2,10,0,
0,480,450,樱桃树,60,2,10,0,
0,600,400,樱桃树,70,2,10,0,
0,600,400,灌木,80,2,10,0,
0,610,405,樱桃树,60,2,10,0,
0,650,420,樱桃树,30,2,10,0,
0,300,410,樱桃树,50,2,10,0,
0,180,420,樱桃树,50,2,10,0,
0,110,425,樱桃树,70,2,10,0,
0,110,440,樱桃树,70,2,10,0,
0,220,470,樱桃树,70,2,10,0,
0,140,500,樱桃树,50,2,10,0,
0,130,510,樱桃树,70,2,10,0,
0,165,550,樱桃树,60,2,10,0,
0,340,550,樱桃树,50,2,10,0,
0,340,550,樱桃树,50,2,10,0,
0,110,60,樱桃树,70,2,9,0,
0,110,80,樱桃树,60,2,9,0,
0,220,60,樱桃树,60,2,9,0,
0,150,130,樱桃树,50,2,9,0,
0,140,100,樱桃树,50,2,9,0,
0,90,240,樱桃树,60,2,9,0,
0,65,185,樱桃树,30,2,9,0,
0,120,200,樱桃树,60,2,9,0,
0,310,95,樱桃树,45,2,5,0,
0,225,20,樱桃树,20,2,8,0,
0,280,380,樱桃树,20,2,8,0,
0,340,80,樱桃树,20,2,8,0,
0,60,300,樱桃树,60,2,9,0,
0,110,60,巨型蘑菇,70,2,10,0,
0,110,80,巨型蘑菇,60,2,10,0,
0,220,60,巨型蘑菇,60,2,10,0,
0,150,130,巨型蘑菇,50,2,10,0,
0,140,100,巨型蘑菇,50,2,10,0,
0,90,240,巨型蘑菇,60,2,10,0,
0,65,185,巨型蘑菇,30,2,10,0,
0,120,200,巨型蘑菇,60,2,10,0,
0,310,95,巨型蘑菇,45,2,10,0,
0,225,20,巨型蘑菇,20,2,10,0,
0,280,380,巨型蘑菇,20,2,10,0,
0,340,80,巨型蘑菇,20,2,10,0,
0,60,300,巨型蘑菇,60,2,10,0,
0,420,95,巨型蘑菇,50,2,10,0,
0,570,120,巨型蘑菇,80,2,10,0,
0,615,110,巨型蘑菇,50,2,10,0,
0,560,200,巨型蘑菇,90,2,10,0,
0,620,370,灌木,60,2,10,0,
0,395,420,巨型蘑菇,40,2,10,0,
0,475,500,巨型蘑菇,90,2,10,0,
0,405,515,巨型蘑菇,30,2,10,0,
0,500,400,巨型蘑菇,50,2,10,0,
0,510,410,巨型蘑菇,50,2,10,0,
0,510,410,巨型蘑菇,50,2,10,0,
0,560,320,巨型蘑菇,90,2,10,0,
0,480,450,巨型蘑菇,60,2,10,0,
0,600,400,巨型蘑菇,70,2,10,0,
0,600,400,灌木,80,2,10,0,
0,610,405,巨型蘑菇,60,2,10,0,
0,650,420,巨型蘑菇,30,2,10,0,
0,300,410,巨型蘑菇,50,2,10,0,
0,180,420,巨型蘑菇,50,2,10,0,
0,110,425,巨型蘑菇,70,2,10,0,
0,110,440,巨型蘑菇,70,2,10,0,
0,220,470,巨型蘑菇,70,2,10,0,
0,140,500,巨型蘑菇,50,2,10,0,
0,130,510,巨型蘑菇,70,2,10,0,
0,165,550,巨型蘑菇,60,2,10,0,
0,340,550,巨型蘑菇,50,2,10,0,
0,340,550,巨型蘑菇,50,2,10,0,
0,110,60,巨型蘑菇,70,2,9,0,
0,110,80,巨型蘑菇,60,2,9,0,
0,220,60,巨型蘑菇,60,2,9,0,
0,150,130,巨型蘑菇,50,2,9,0,
0,140,100,巨型蘑菇,50,2,9,0,
0,90,240,巨型蘑菇,60,2,6,0,
0,65,185,巨型蘑菇,30,2,9,0,
0,120,200,巨型蘑菇,60,2,9,0,
0,310,95,巨型蘑菇,45,2,5,0,
0,225,20,巨型蘑菇,20,2,8,0,
0,280,380,巨型蘑菇,20,2,8,0,
0,340,80,巨型蘑菇,20,2,8,0,
0,60,300,巨型蘑菇,60,2,9,0,
0,660,89,弓箭守卫,1,1,10,5,
0,661,89,弓箭守卫,1,1,10,5,
0,666,95,弓箭守卫,1,1,10,5,
0,665,94,弓箭守卫,1,1,10,5,
0,318,244,弓箭守卫,1,1,10,5,
0,300,207,弓箭守卫,1,1,10,5,
0,310,227,弓箭守卫,1,1,10,5,
0,313,230,弓箭守卫,1,1,10,5,
0,309,286,弓箭守卫,1,1,10,0,
0,329,289,弓箭守卫,1,1,10,5,
0,355,280,弓箭守卫,1,1,10,5,
0,362,301,弓箭守卫,1,1,10,3,
0,374,291,弓箭守卫,1,1,10,5,
0,334,272,弓箭守卫,1,1,10,5,
0,321,257,弓箭守卫,1,1,10,3,
0,301,319,弓箭守卫,1,1,10,3,
0,335,309,弓箭守卫,1,1,10,0,
0,339,313,弓箭守卫,1,1,10,0,
0,320,42,弓箭守卫,1,1,10,5,
0,326,48,弓箭守卫,1,1,10,5,
0,295,624,弓箭守卫,1,1,10,3,
0,275,212,卫士0,1,1,10,7,
0,280,207,卫士0,1,1,10,7,
0,409,189,卫士0,1,1,10,1,
0,403,183,卫士0,1,1,10,1,
0,384,326,卫士0,1,1,10,3,
0,390,320,卫士0,1,1,10,3,
0,282,321,卫士0,1,1,10,5,
0,276,315,卫士0,1,1,10,5,
0,293,251,卫士0,1,1,10,5,
0,325,207,卫士0,1,1,10,5,
0,331,213,卫士0,1,1,10,5,
0,335,255,卫士0,1,1,10,5,
0,339,259,卫士0,1,1,10,5,
0,276,604,卫士,1,1,10,7,
0,280,600,卫士,1,1,10,7,
0,328,604,卫士,1,1,10,1,
0,331,607,卫士,1,1,10,1,
0,280,660,卫士,1,1,10,5,
0,277,657,卫士,1,1,10,5,
0,353,238,巡城侍卫,0,1,15,0,飞天县\W-353238
0,320,249,巡城侍卫,0,1,15,0,飞天县\W-320249
0,341,275,巡城侍卫,0,1,15,4,飞天县\W-341275
0,319,270,巡城侍卫,0,1,15,4,飞天县\W-319270
0,266,190,弓箭守卫,0,1,7,7,飞天县\G-266190
0,260,196,弓箭守卫,0,1,7,7,飞天县\G-260196
0,261,329,弓箭守卫,0,1,7,3,飞天县\G-261329
0,268,336,弓箭守卫,0,1,7,3,飞天县\G-268336
0,398,341,弓箭守卫,0,1,7,5,飞天县\G-398341
0,404,334,弓箭守卫,0,1,7,5,飞天县\G-404334
0,424,171,弓箭守卫,0,1,7,1,飞天县\G-424171
0,417,164,弓箭守卫,0,1,7,5,飞天县\G-417164
0,342,190,卫士0,1,1,0,5,
0,347,195,卫士0,1,1,0,5,
0110,8,12,练功师,0,1,1,0,
0111,8,12,练功师,0,1,5,3,
0112,8,12,练功师,0,1,6,5,
0139,22,27,雷帝1,0,1,1,0,
D001,200,200,蝎子,200,50,4,0,
D001,200,200,骷髅,200,80,4,0,
D001,200,200,骷髅战士,200,80,4,0,
D001,200,200,山洞蝙蝠,200,30,4,0,
D001,200,200,山洞蝙蝠,200,30,4,0,
D001,200,200,骷髅战士0,200,1,20,0,
D001,200,200,骷髅0,200,1,20,0,
D001,190,125,蝎子,30,10,3,0,
D001,250,260,骷髅,30,10,3,0,
D001,250,90,山洞蝙蝠,30,10,3,0,
D001,30,30,山洞蝙蝠,50,10,3,0,
D001,200,200,山洞蝙蝠0,200,10,10,0,
D001,200,200,骷髅精灵,200,5,10,0,
D002,200,200,骷髅战士,200,80,3,0,
D002,200,200,掷斧骷髅,200,40,3,0,
D002,200,200,骷髅战将,200,50,3,0,
D002,200,200,骷髅,200,40,3,0,
D002,200,200,山洞蝙蝠,200,20,3,0,
D002,200,200,山洞蝙蝠,200,20,3,0,
D002,300,230,山洞蝙蝠,30,20,3,0,
D002,200,200,骷髅精灵,200,5,60,0,
D002,200,200,骷髅战士0,200,1,20,0,
D002,200,200,掷斧骷髅0,200,1,20,0,
D002,200,200,骷髅战将0,200,1,20,0,
D002,200,200,骷髅0,200,1,20,0,
D002,200,200,山洞蝙蝠0,200,10,10,0,
DM002,18,16,魔龙力士,20,5,20,0,
D003,200,200,骷髅战士,200,60,3,0,
D003,200,200,掷斧骷髅,200,40,3,0,
D003,200,200,骷髅战将,200,60,3,0,
D003,200,200,骷髅,200,50,3,0,
D003,200,200,山洞蝙蝠,200,20,3,0,
D003,200,200,山洞蝙蝠,200,20,3,0,
D003,200,200,骷髅精灵,200,10,30,0,
D003,200,200,骷髅战士0,200,1,10,0,
D003,200,200,掷斧骷髅0,200,1,10,0,
D003,200,200,骷髅战将0,200,1,10,0,
D003,200,200,骷髅0,200,1,10,0,
D003,200,200,山洞蝙蝠0,200,10,10,0,
1,145,60,森林雪人,80,20,3,0,
1,145,60,森林雪人,100,20,3,0,
1,302,164,半兽人,150,50,3,0,
1,302,164,半兽战士,140,20,3,0,
1,302,264,半兽勇士,150,10,120,0,
1,302,164,森林雪人,150,40,3,0,
1,352,382,半兽人,100,30,3,0,
1,352,382,半兽战士,100,10,3,0,
1,352,382,半兽勇士,100,10,120,0,
1,250,230,森林雪人,230,70,3,0,
1,250,230,半兽人,230,50,3,0,
1,300,150,半兽战士,100,30,3,0,
1,300,250,半兽勇士,180,10,60,0,
1,219,381,半兽人,100,20,3,0,
1,280,181,半兽战士,100,20,3,0,
1,319,381,半兽勇士,100,10,60,0,
1,219,381,森林雪人,100,30,3,0,
1,300,100,毒蜘蛛,60,30,3,0,
1,300,280,食人花,250,500,3,0,
1,250,250,森林雪人0,250,1,40,0,
1,250,250,半兽人0,250,1,40,0,
1,300,250,半兽战士0,170,10,40,0,
1,302,164,栗子树,150,2,6,0,
1,302,164,栗子树,150,2,6,0,
1,302,164,栗子树,150,2,5,0,
1,302,164,栗子树,150,2,6,0,
1,352,382,栗子树,100,2,6,0,
1,352,382,栗子树,100,2,6,0,
1,352,382,栗子树,100,2,5,0,
1,250,230,栗子树,230,2,5,0,
1,250,230,栗子树,230,2,6,0,
1,250,230,栗子树,230,2,6,0,
1,250,230,栗子树,230,2,5,0,
1,219,381,栗子树,100,2,6,0,
1,219,381,栗子树,100,2,6,0,
1,219,381,栗子树,100,2,5,0,
1,219,381,栗子树,100,2,5,0,
1,238,511,栗子树,80,2,6,0,
1,497,465,栗子树,50,2,9,0,
1,497,445,栗子树,50,2,9,0,
1,250,250,栗子树,250,2,9,0,
1,145,60,乌木树,80,2,7,0,
1,145,60,乌木树,80,2,7,0,
1,302,164,乌木树,150,2,6,0,
1,302,164,乌木树,150,2,6,0,
1,302,164,乌木树,150,2,5,0,
1,302,164,乌木树,150,2,6,0,
1,352,382,乌木树,100,2,6,0,
1,352,382,乌木树,100,2,6,0,
1,352,382,乌木树,100,2,5,0,
1,250,230,乌木树,230,2,5,0,
1,250,230,乌木树,230,2,6,0,
1,250,230,乌木树,230,2,6,0,
1,250,230,乌木树,230,2,5,0,
1,219,381,乌木树,100,2,6,0,
1,219,381,乌木树,100,2,6,0,
1,219,381,乌木树,100,2,5,0,
1,219,381,乌木树,100,2,5,0,
1,238,511,乌木树,80,2,6,0,
1,497,465,乌木树,50,2,9,0,
1,497,445,乌木树,50,2,9,0,
1,250,250,乌木树,250,2,9,0,
1,145,60,樱桃树,80,2,7,0,
1,145,60,樱桃树,80,2,7,0,
1,302,164,樱桃树,150,2,6,0,
1,302,164,樱桃树,150,2,6,0,
1,302,164,樱桃树,150,2,5,0,
1,302,164,樱桃树,150,2,6,0,
1,352,382,樱桃树,100,2,6,0,
1,352,382,樱桃树,100,2,6,0,
1,352,382,樱桃树,100,2,5,0,
1,250,230,樱桃树,230,2,5,0,
1,250,230,樱桃树,230,2,6,0,
1,250,230,樱桃树,230,2,6,0,
1,250,230,樱桃树,230,2,5,0,
1,219,381,樱桃树,100,2,6,0,
1,219,381,樱桃树,100,2,6,0,
1,219,381,樱桃树,100,2,5,0,
1,219,381,樱桃树,100,2,5,0,
1,238,511,樱桃树,80,2,6,0,
1,497,465,樱桃树,50,2,9,0,
1,497,445,樱桃树,50,2,9,0,
1,250,250,樱桃树,250,2,9,0,
1,145,60,巨型蘑菇,80,2,7,0,
1,145,60,巨型蘑菇,80,2,7,0,
1,302,164,巨型蘑菇,150,2,6,0,
1,302,164,巨型蘑菇,150,2,6,0,
1,302,164,巨型蘑菇,150,2,5,0,
1,302,164,巨型蘑菇,150,2,6,0,
1,352,382,巨型蘑菇,100,2,6,0,
1,352,382,巨型蘑菇,100,2,6,0,
1,352,382,巨型蘑菇,100,2,5,0,
1,250,230,巨型蘑菇,230,2,5,0,
1,250,230,巨型蘑菇,230,2,6,0,
1,250,230,巨型蘑菇,230,2,6,0,
1,250,230,巨型蘑菇,230,2,5,0,
1,219,381,巨型蘑菇,100,2,6,0,
1,219,381,巨型蘑菇,100,2,6,0,
1,219,381,巨型蘑菇,100,2,5,0,
1,219,381,巨型蘑菇,100,2,5,0,
1,238,511,巨型蘑菇,80,2,6,0,
1,497,465,巨型蘑菇,50,2,9,0,
1,497,445,巨型蘑菇,50,2,9,0,
1,250,250,巨型蘑菇,250,2,9,0,
1,290,107,卫士,0,1,5,0,
1,286,107,卫士,0,1,5,0,
1,334,61,卫士,0,1,5,0,
1,330,57,卫士,0,1,5,0,
1,334,110,卫士,0,1,5,0,
1,337,107,卫士,0,1,5,0,
1,326,94,卫士,0,1,0,0,沃玛森林\W-326094
D2041,50,50,虎虫,100,10,4,0,
D2041,150,50,紫虎虫,100,10,4,0,
D2041,250,50,虎虫,100,10,4,0,
D2041,50,150,虎虫,100,10,4,0,
D2041,50,150,紫虎虫,100,10,4,0,
D2041,150,150,虎虫,100,10,4,0,
D2041,150,150,紫虎虫,100,10,4,0,
D2041,250,150,虎虫,100,10,4,0,
D2041,250,150,紫虎虫,100,10,4,0,
D2041,50,250,紫虎虫,100,10,4,0,
D2041,150,250,紫虎虫,100,10,4,0,
D2041,250,250,紫虎虫,100,10,4,0,
D2041,150,50,虎虫0,100,1,30,0,
D2041,250,50,虎虫0,100,1,10,0,
D2041,150,150,紫虎虫0,100,1,30,0,
D2041,250,150,紫虎虫0,100,1,20,0,
D2041,50,250,紫虎虫0,100,1,20,0,
D2041,150,250,紫虎虫0,100,1,30,0,
D2041,250,250,紫虎虫0,100,1,20,0,
D2042,50,50,虎虫,100,12,4,0,
D2042,50,50,紫虎虫,100,12,4,0,
D2042,150,50,紫虎虫,100,12,4,0,
D2042,250,50,虎虫,100,12,4,0,
D2042,50,150,虎虫,100,12,4,0,
D2042,50,150,紫虎虫,100,12,4,0,
D2042,150,150,虎虫,100,12,4,0,
D2042,150,150,紫虎虫,100,12,4,0,
D2042,250,150,虎虫,100,12,4,0,
D2042,250,150,紫虎虫,100,12,4,0,
D2042,50,250,虎虫,100,12,4,0,
D2042,150,250,紫虎虫,100,12,4,0,
D2042,150,250,虎虫,100,12,4,0,
D2042,250,250,紫虎虫,100,12,4,0,
D2042,150,50,虎虫0,100,1,20,0,
D2042,250,50,虎虫0,100,1,10,0,
D2042,250,50,紫虎虫0,100,1,20,0,
D2042,150,150,紫虎虫0,100,1,20,0,
D2042,250,150,紫虎虫0,100,1,30,0,
D2042,50,250,紫虎虫0,100,1,20,0,
D2042,150,250,紫虎虫0,100,1,20,0,
D2042,250,250,紫虎虫0,100,1,20,0,
D2043,50,50,虎虫,100,15,4,0,
D2043,150,50,紫虎虫,100,15,4,0,
D2043,150,50,虎虫,100,15,4,0,
D2043,250,50,虎虫,100,15,4,0,
D2043,50,150,虎虫,100,15,4,0,
D2043,50,150,紫虎虫,100,15,4,0,
D2043,150,150,紫虎虫,100,15,4,0,
D2043,250,150,虎虫,100,15,4,0,
D2043,250,150,紫虎虫,100,15,4,0,
D2043,50,250,虎虫,100,15,4,0,
D2043,150,250,紫虎虫,100,15,4,0,
D2043,250,250,虎虫,100,15,4,0,
D2043,250,250,紫虎虫,100,15,4,0,
D2043,50,50,紫虎虫0,100,1,10,0,
D2043,150,50,虎虫0,100,1,30,0,
D2043,250,50,虎虫0,100,1,10,0,
D2043,150,150,紫虎虫0,100,1,20,0,
D2043,250,150,紫虎虫0,100,1,15,0,
D2043,50,250,紫虎虫0,100,1,20,0,
D2043,150,250,紫虎虫0,100,1,10,0,
D2043,250,250,紫虎虫0,100,1,15,0,
D2044,50,50,虎虫,100,15,4,0,
D2044,150,50,紫虎虫,100,15,4,0,
D2044,150,50,虎虫,100,15,4,0,
D2044,250,50,虎虫,100,15,4,0,
D2044,250,50,紫虎虫,100,15,4,0,
D2044,50,150,虎虫,100,15,4,0,
D2044,50,150,紫虎虫,100,15,4,0,
D2044,150,150,虎虫,100,15,4,0,
D2044,150,150,紫虎虫,100,15,4,0,
D2044,250,150,虎虫,100,15,4,0,
D2044,250,150,紫虎虫,100,15,4,0,
D2044,50,250,虎虫,100,15,4,0,
D2044,50,250,紫虎虫,100,15,4,0,
D2044,150,250,紫虎虫,100,15,4,0,
D2044,150,250,虎虫,100,15,4,0,
D2044,250,250,紫虎虫,100,15,4,0,
D2044,150,150,舌刃大虫,150,2,60,0,
D2044,50,50,紫虎虫0,100,1,20,0,
D2044,150,50,虎虫0,100,1,20,0,
D2044,250,50,虎虫0,100,1,10,0,
D2044,50,150,紫虎虫0,100,1,20,0,
D2044,150,150,紫虎虫0,100,1,20,0,
D2044,250,150,虎虫0,100,1,20,0,
D2044,50,250,紫虎虫0,100,1,20,0,
D2044,150,250,紫虎虫0,100,1,10,0,
D2044,150,250,虎虫0,100,1,10,0,
D2044,250,250,紫虎虫0,100,1,10,0,
D021,50,44,山洞蝙蝠,60,40,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠,60,10,20,0,
D021,50,44,山洞蝙蝠0,60,1,60,0,
D022,250,250,粪虫,250,80,3,0,
D022,250,250,沃玛战士,250,30,3,0,
D022,250,250,沃玛勇士,250,30,3,0,
D022,250,250,火焰沃玛,250,30,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,山洞蝙蝠,250,5,3,0,
D022,250,250,沃玛战士0,250,1,10,0,
D022,250,250,火焰沃玛0,250,1,10,0,
D022,250,250,山洞蝙蝠0,250,1,10,0,
D022,250,250,山洞蝙蝠0,250,1,10,0,
D023,200,200,暗黑战士,200,40,3,0,
D023,200,200,粪虫,200,80,3,0,
D023,200,200,沃玛战士,200,50,3,0,
D023,200,200,沃玛勇士,200,50,3,0,
D023,200,200,火焰沃玛,200,40,3,0,
D023,200,200,山洞蝙蝠,200,10,3,0,
D023,200,200,山洞蝙蝠,200,10,3,0,
D023,200,200,山洞蝙蝠,200,10,3,0,
D023,200,200,山洞蝙蝠,200,10,3,0,
D023,200,200,暗黑战士0,200,1,20,0,
D023,200,200,沃玛战士0,200,1,20,0,
D023,200,200,沃玛勇士0,200,1,20,0,
D023,200,200,火焰沃玛0,200,1,20,0,
D023,200,200,山洞蝙蝠0,200,1,20,0,
D024,40,40,沃玛战士,20,3,5,0,
D024,40,40,沃玛勇士,20,3,5,0,
D024,40,40,火焰沃玛,20,3,5,0,
D024,40,40,暗黑战士,20,5,5,0,
D024,50,50,沃玛战士,20,7,5,0,
D024,50,50,沃玛勇士,20,7,5,0,
D024,50,50,火焰沃玛,20,7,5,0,
D024,50,50,暗黑战士,20,5,5,0,
D024,60,60,沃玛战士,20,3,5,0,
D024,60,60,沃玛勇士,20,3,5,0,
D024,60,60,火焰沃玛,20,3,5,0,
D024,60,60,暗黑战士,20,5,5,0,
D024,40,50,沃玛战士,20,3,5,0,
D024,40,50,沃玛勇士,20,3,5,0,
D024,40,50,火焰沃玛,20,3,5,0,
D024,40,50,暗黑战士,20,5,5,0,
D024,50,40,沃玛战士,20,3,5,0,
D024,50,40,沃玛勇士,20,3,5,0,
